full_text,cleaned_text,normalized_text,text_without_stopwords,tokens,sentiment_score,sentiment_label,naivebayes_label
@jumbofilm_id @grok berapa total penghasilan film jumbo dengan jumlah penonton saat ini ?,  berapa total penghasilan film jumbo dengan jumlah penonton saat ini ,berapa total penghasilan film jumbo dengan jumlah penonton saat ini,total penghasilan film jumbo penonton,"['total', 'penghasilan', 'film', 'jumbo', 'penonton']",0,Positive,Positive
sbg penikmat film horor top list penonton terbanyak dipegang oleh film KKN gue malu film nya sesampah itu tp bisa terbanyak semoga jumbo bisa salip,sbg penikmat film horor top list penonton terbanyak dipegang oleh film kkn gue malu film nya sesampah itu tp bisa terbanyak semoga jumbo bisa salip,sbg penikmat film horor top list penonton terbanyak dipegang oleh film kkn saya malu film nya sesampah itu tp bisa terbanyak semoga jumbo bisa salip,sbg penikmat film horor top list penonton dipegang film kkn malu film nya sesampah tp semoga jumbo salip,"['sbg', 'penikmat', 'film', 'horor', 'top', 'list', 'penonton', 'dipegang', 'film', 'kkn', 'malu', 'film', 'nya', 'sesampah', 'tp', 'semoga', 'jumbo', 'salip']",0,Positive,Positive
@moviemnfs well technically jumbo udah menyaingi kkn krna si kkn ini total 2 film anjir, well technically jumbo udah menyaingi kkn krna si kkn ini total 2 film anjir,well technically jumbo udah menyaingi kkn krna si kkn ini total 2 film anjir,well technically jumbo udah menyaingi kkn krna si kkn total 2 film anjir,"['well', 'technically', 'jumbo', 'udah', 'menyaingi', 'kkn', 'krna', 'si', 'kkn', 'total', '2', 'film', 'anjir']",0,Positive,Positive
Ketemu bocil yg mirip atta di film jumbo njir,ketemu bocil yg mirip atta di film jumbo njir,ketemu bocil yang mirip atta di film jumbo njir,ketemu bocil atta film jumbo njir,"['ketemu', 'bocil', 'atta', 'film', 'jumbo', 'njir']",0,Positive,Positive
And also before Jumbo and Selalu Ada di Nadimu we have Meraih Mimpi soundtrack dari film animasi dengan judul yg sama. Sayangnya sampai sekarang belum kesampaian nonton https://t.co/hvAQ5MqT59,and also before jumbo and selalu ada di nadimu we have meraih mimpi soundtrack dari film animasi dengan judul yg sama sayangnya sampai sekarang belum kesampaian nonton ,and also before jumbo and selalu ada di nadimu we have meraih mimpi soundtrack dari film animasi dengan judul yang sama sayangnya sampai sekarang belum kesampaian nonton,and also before jumbo and nadimu we have meraih mimpi soundtrack film animasi judul sayangnya nonton,"['and', 'also', 'before', 'jumbo', 'and', 'nadimu', 'we', 'have', 'meraih', 'mimpi', 'soundtrack', 'film', 'animasi', 'judul', 'sayangnya', 'nonton']",0,Positive,Positive
Scene paling nyebelin dari film jumbo adalah wkt Don ngutek2 radio mau menghubungi Meri tp malah tersambung ke org tuanya. I wish I had that radio and talk to papa,scene paling nyebelin dari film jumbo adalah wkt don ngutek2 radio mau menghubungi meri tp malah tersambung ke org tuanya i wish i had that radio and talk to papa,scene paling nyebelin dari film jumbo adalah wkt don ngutek2 radio mau menghubungi meri tp malah tersambung ke org tuanya i wish i had that radio and talk to papa,scene nyebelin film jumbo wkt don ngutek2 radio menghubungi meri tp tersambung org tuanya i wish i had that radio and talk to papa,"['scene', 'nyebelin', 'film', 'jumbo', 'wkt', 'don', 'ngutek2', 'radio', 'menghubungi', 'meri', 'tp', 'tersambung', 'org', 'tuanya', 'i', 'wish', 'i', 'had', 'that', 'radio', 'and', 'talk', 'to', 'papa']",0,Positive,Positive
@tanyarlfes Kampuuuung , kampuuuung ,kampuuuung,kampuuuung,['kampuuuung'],0,Positive,Positive
Ide spin-off film Jumbo: Ternyata yg bunuh meri itu neneknya Don!,ide spinoff film jumbo ternyata yg bunuh meri itu neneknya don,ide spinoff film jumbo ternyata yang bunuh meri itu neneknya don,ide spinoff film jumbo bunuh meri neneknya don,"['ide', 'spinoff', 'film', 'jumbo', 'bunuh', 'meri', 'neneknya', 'don']",0,Positive,Positive
BESOK 14 Mei 2025 pukul 19.00! Balcony Day - Special Presale bisa kamu beli mulai pukul 19.00 Harga PRESALE terbatas untuk 30 show! Beli tiketnya di https://t.co/xG8tiXfhI5 sebelum kehabisan ️ CUMA MULAI DARI Rp149.000! *Harga belum termasuk pajak admin &amp; platform fee https://t.co/zywVEDo2o0,besok 14 mei 2025 pukul 1900 balcony day  special presale bisa kamu beli mulai pukul 1900 harga presale terbatas untuk 30 show beli tiketnya di  sebelum kehabisan  cuma mulai dari rp149000 harga belum termasuk pajak admin amp platform fee ,besok 14 mei 2025 pukul 1900 balcony day special presale bisa kamu beli mulai pukul 1900 harga presale terbatas untuk 30 show beli tiketnya di sebelum kehabisan cuma mulai dari rp149000 harga belum termasuk pajak admin amp platform fee,besok 14 mei 2025 1900 balcony day special presale beli 1900 harga presale terbatas 30 show beli tiketnya kehabisan rp149000 harga pajak admin amp platform fee,"['besok', '14', 'mei', '2025', '1900', 'balcony', 'day', 'special', 'presale', 'beli', '1900', 'harga', 'presale', 'terbatas', '30', 'show', 'beli', 'tiketnya', 'kehabisan', 'rp149000', 'harga', 'pajak', 'admin', 'amp', 'platform', 'fee']",0,Positive,Positive
Anakku 6 tahun tiba-tiba nangis pas nonton #Jumbo dan terisak-isak sampai akhir film di pelukanku. Setelah pulang aku tanya kenapa dia nangis? Ternyata dia nangis karena kaki bang Acil diinjak pak Kades . Adegan itu too painful for her fragile heart .,anakku 6 tahun tibatiba nangis pas nonton  dan terisakisak sampai akhir film di pelukanku setelah pulang aku tanya kenapa dia nangis ternyata dia nangis karena kaki bang acil diinjak pak kades  adegan itu too painful for her fragile heart ,anakku 6 tahun tibatiba nangis pas nonton dan terisakisak sampai akhir film di pelukanku setelah pulang aku tanya kenapa dia nangis ternyata dia nangis karena kaki bang acil diinjak pak kades adegan itu too painful for her fragile heart,anakku 6 tibatiba nangis pas nonton terisakisak film pelukanku pulang nangis nangis kaki bang acil diinjak kades adegan too painful for her fragile heart,"['anakku', '6', 'tibatiba', 'nangis', 'pas', 'nonton', 'terisakisak', 'film', 'pelukanku', 'pulang', 'nangis', 'nangis', 'kaki', 'bang', 'acil', 'diinjak', 'kades', 'adegan', 'too', 'painful', 'for', 'her', 'fragile', 'heart']",0,Positive,Positive
https://t.co/0PHQ26n2rO Pengenalan isu lewat media interaktif akan memudahkan anak-anak dalam memahami kompleksitas masalah pembangunan. Misalnya kita bisa mulai mengenalkan lewat film. Beberapa film ramah anak seperti Petualangan Sherina &amp; Jumbo menyelipkan isu pembangunan, pengenalan isu lewat media interaktif akan memudahkan anakanak dalam memahami kompleksitas masalah pembangunan misalnya kita bisa mulai mengenalkan lewat film beberapa film ramah anak seperti petualangan sherina amp jumbo menyelipkan isu pembangunan,pengenalan isu lewat media interaktif akan memudahkan anakanak dalam memahami kompleksitas masalah pembangunan misalnya kita bisa mulai mengenalkan lewat film beberapa film ramah anak seperti petualangan sherina amp jumbo menyelipkan isu pembangunan,pengenalan isu media interaktif memudahkan anakanak memahami kompleksitas pembangunan mengenalkan film film ramah anak petualangan sherina amp jumbo menyelipkan isu pembangunan,"['pengenalan', 'isu', 'media', 'interaktif', 'memudahkan', 'anakanak', 'memahami', 'kompleksitas', 'pembangunan', 'mengenalkan', 'film', 'film', 'ramah', 'anak', 'petualangan', 'sherina', 'amp', 'jumbo', 'menyelipkan', 'isu', 'pembangunan']",0,Positive,Positive
@JTrisha_JKT48 hai jugaaa. jangankan denger lagu sambil nonton youtube malah haha. eh ayo rewatch Jumbo biar jadi film terlaris no.1 @JTrisha_JKT48. #InshaStory https://t.co/Vjz3ajxU9h, hai jugaaa jangankan denger lagu sambil nonton youtube malah haha eh ayo rewatch jumbo biar jadi film terlaris no1   ,hai jugaaa jangankan denger lagu sambil nonton youtube malah haha eh ayo rewatch jumbo biar jadi film terlaris no1,hai jugaaa denger lagu nonton youtube haha eh ayo rewatch jumbo biar film terlaris no1,"['hai', 'jugaaa', 'denger', 'lagu', 'nonton', 'youtube', 'haha', 'eh', 'ayo', 'rewatch', 'jumbo', 'biar', 'film', 'terlaris', 'no1']",0,Positive,Positive
@NenkMonica @DediMulyadi71 Klo main film bs melampaui penjualan tiket jumbo. Actingnya sangat natural,  klo main film bs melampaui penjualan tiket jumbo actingnya sangat natural,kalau main film bs melampaui penjualan tiket jumbo actingnya sangat natural,main film bs melampaui penjualan tiket jumbo actingnya natural,"['main', 'film', 'bs', 'melampaui', 'penjualan', 'tiket', 'jumbo', 'actingnya', 'natural']",0,Positive,Positive
GIVEAWAY EKSKLUSIF DARI SUTRADARA &amp; PENULIS FILM JUMBO! Kamu bisa berkesempatan dapetin Collectible Art Toy Ksatria Don edisi terbatas karya tangan Wai Santy Yuk buruan ikutan! Simak syarat dan ketentuan di slide selanjutnya ️ #JumboUntukSemua #JUMBO #FilmJumbo #JumboFilm https://t.co/FAZsClIgma,giveaway eksklusif dari sutradara amp penulis film jumbo kamu bisa berkesempatan dapetin collectible art toy ksatria don edisi terbatas karya tangan wai santy yuk buruan ikutan simak syarat dan ketentuan di slide selanjutnya      ,giveaway eksklusif dari sutradara amp penulis film jumbo kamu bisa berkesempatan dapetin collectible art toy ksatria don edisi terbatas karya tangan wai santy yuk buruan ikutan simak syarat dan ketentuan di slide selanjutnya,giveaway eksklusif sutradara amp penulis film jumbo berkesempatan dapetin collectible art toy ksatria don edisi terbatas karya tangan wai santy yuk buruan ikutan simak syarat ketentuan slide,"['giveaway', 'eksklusif', 'sutradara', 'amp', 'penulis', 'film', 'jumbo', 'berkesempatan', 'dapetin', 'collectible', 'art', 'toy', 'ksatria', 'don', 'edisi', 'terbatas', 'karya', 'tangan', 'wai', 'santy', 'yuk', 'buruan', 'ikutan', 'simak', 'syarat', 'ketentuan', 'slide']",0,Positive,Positive
@oncloud9yeah @sateayamyum @coconutdiparut @bicaraboxoffice Ini kok semua orang pada banding2in sama animasi lain. Ada kategori Best International Film yg mana Indonesia selalu ngirim 1 filmnya sebagai WAKIL di kategori ini. Dan bisa aja Jumbo yg dikirim utk Oscar thn dpn. Itu loh yg diomongin. Soal dpt nominasi apa gak ya itu nanti.,    ini kok semua orang pada banding2in sama animasi lain ada kategori best international film yg mana indonesia selalu ngirim 1 filmnya sebagai wakil di kategori ini dan bisa aja jumbo yg dikirim utk oscar thn dpn itu loh yg diomongin soal dpt nominasi apa gak ya itu nanti,ini kok semua orang pada banding2in sama animasi lain ada kategori best international film yang mana indonesia selalu ngirim 1 filmnya sebagai wakil di kategori ini dan bisa aja jumbo yang dikirim untuk oscar thn dpn itu loh yang diomongin soal dpt nominasi apa tidak ya itu nanti,orang banding2in animasi kategori best international film indonesia ngirim 1 filmnya wakil kategori aja jumbo dikirim oscar thn dpn loh diomongin dpt nominasi ya,"['orang', 'banding2in', 'animasi', 'kategori', 'best', 'international', 'film', 'indonesia', 'ngirim', '1', 'filmnya', 'wakil', 'kategori', 'aja', 'jumbo', 'dikirim', 'oscar', 'thn', 'dpn', 'loh', 'diomongin', 'dpt', 'nominasi', 'ya']",0,Positive,Positive
hari aku nonton dua film keren mumu dan jumbo abis nonton mumu break bentar dan lanjut nonton jumbo wkwk https://t.co/MyshdhdzqI,hari aku nonton dua film keren mumu dan jumbo abis nonton mumu break bentar dan lanjut nonton jumbo wkwk ,hari aku nonton dua film keren mumu dan jumbo abis nonton mumu break bentar dan lanjut nonton jumbo wkwk,nonton film keren mumu jumbo abis nonton mumu break bentar nonton jumbo wkwk,"['nonton', 'film', 'keren', 'mumu', 'jumbo', 'abis', 'nonton', 'mumu', 'break', 'bentar', 'nonton', 'jumbo', 'wkwk']",1,Positive,Positive
@idextratime @TimesSport Sekalian nobar film jumbo se manchester ,  sekalian nobar film jumbo se manchester ,sekalian nobar film jumbo se manchester,nobar film jumbo manchester,"['nobar', 'film', 'jumbo', 'manchester']",0,Positive,Positive
Akulah Nurman alias yg main musiknya!^^ Dengerin yuk guys cover terbaru @awaasaurus &amp; @Amarynn_ Selalu Ada di Nadimu cipt. @laleilmanino OST Film Jumbo! ️ @Adriandhy @VisinemaID #FilmJUMBO #BuzzerJUMBO https://t.co/puqb2nvTSE,akulah nurman alias yg main musiknya dengerin yuk guys cover terbaru  amp  selalu ada di nadimu cipt  ost film jumbo      ,akulah nurman alias yang main musiknya dengerin yuk guys cover terbaru amp selalu ada di nadimu cipt ost film jumbo,nurman alias main musiknya dengerin yuk guys cover terbaru amp nadimu cipt ost film jumbo,"['nurman', 'alias', 'main', 'musiknya', 'dengerin', 'yuk', 'guys', 'cover', 'terbaru', 'amp', 'nadimu', 'cipt', 'ost', 'film', 'jumbo']",0,Positive,Positive
Apasih ini film jumbo,apasih ini film jumbo,apasih ini film jumbo,apasih film jumbo,"['apasih', 'film', 'jumbo']",0,Positive,Positive
@Nans587 Kalo bisa semoga jadi kiblat baru untuk industri perfilman Indonesia... Bukannya film setan2an ga bagus tapi dengan hadirnya jumbo menjadi penyeimbang banyak pilihan dan angin segar️️ thanks @Adriandhy, kalo bisa semoga jadi kiblat baru untuk industri perfilman indonesia bukannya film setan2an ga bagus tapi dengan hadirnya jumbo menjadi penyeimbang banyak pilihan dan angin segar thanks ,kalo bisa semoga jadi kiblat baru untuk industri perfilman indonesia bukannya film setan2an ga bagus tapi dengan hadirnya jumbo menjadi penyeimbang banyak pilihan dan angin segar thanks,kalo semoga kiblat industri perfilman indonesia film setan2an ga bagus hadirnya jumbo penyeimbang pilihan angin segar thanks,"['kalo', 'semoga', 'kiblat', 'industri', 'perfilman', 'indonesia', 'film', 'setan2an', 'ga', 'bagus', 'hadirnya', 'jumbo', 'penyeimbang', 'pilihan', 'angin', 'segar', 'thanks']",1,Positive,Positive
Film Jumbo Tembus 9 4 Juta Penonton KKN di Desa Penari Terancam Tergeser https://t.co/Qf232HMyr7,film jumbo tembus 9 4 juta penonton kkn di desa penari terancam tergeser ,film jumbo tembus 9 4 juta penonton kkn di desa penari terancam tergeser,film jumbo tembus 9 4 juta penonton kkn desa penari terancam tergeser,"['film', 'jumbo', 'tembus', '9', '4', 'juta', 'penonton', 'kkn', 'desa', 'penari', 'terancam', 'tergeser']",0,Positive,Positive
Film terlaris sepanjang masa kedua dan ketiga saat ini. Ditulis dan disutradarai oleh Stand Up Comedian. Bahkan Jumbo berpeluang menjadi film terlaris sepanjang masa.,film terlaris sepanjang masa kedua dan ketiga saat ini ditulis dan disutradarai oleh stand up comedian bahkan jumbo berpeluang menjadi film terlaris sepanjang masa,film terlaris sepanjang masa kedua dan ketiga saat ini ditulis dan disutradarai oleh stand up comedian bahkan jumbo berpeluang menjadi film terlaris sepanjang masa,film terlaris ketiga ditulis disutradarai stand up comedian jumbo berpeluang film terlaris,"['film', 'terlaris', 'ketiga', 'ditulis', 'disutradarai', 'stand', 'up', 'comedian', 'jumbo', 'berpeluang', 'film', 'terlaris']",0,Positive,Positive
Baru ngikutin Andor dan bisa dibilang--seenggaknya dari season 1-nya--series ini sukses ngelakuin tugas expanded universe: menambal lubang sekaligus mengurai apa yg kelihatan terlalu (di)sederhana(kan) dalam film-film utama franchise Star Wars. https://t.co/mmFQduVY6X,baru ngikutin andor dan bisa dibilangseenggaknya dari season 1nyaseries ini sukses ngelakuin tugas expanded universe menambal lubang sekaligus mengurai apa yg kelihatan terlalu disederhanakan dalam filmfilm utama franchise star wars ,baru ngikutin andor dan bisa dibilangseenggaknya dari season 1nyaseries ini sukses ngelakuin tugas expanded universe menambal lubang sekaligus mengurai apa yang kelihatan terlalu disederhanakan dalam filmfilm utama franchise star wars,ngikutin andor dibilangseenggaknya season 1nyaseries sukses ngelakuin tugas expanded universe menambal lubang mengurai disederhanakan filmfilm utama franchise star wars,"['ngikutin', 'andor', 'dibilangseenggaknya', 'season', '1nyaseries', 'sukses', 'ngelakuin', 'tugas', 'expanded', 'universe', 'menambal', 'lubang', 'mengurai', 'disederhanakan', 'filmfilm', 'utama', 'franchise', 'star', 'wars']",0,Positive,Positive
Bisakah Jumbo Menyalip KKN di Desa Penari Jadi Film Terlaris? https://t.co/HtV9heGhWZ,bisakah jumbo menyalip kkn di desa penari jadi film terlaris ,bisakah jumbo menyalip kkn di desa penari jadi film terlaris,jumbo menyalip kkn desa penari film terlaris,"['jumbo', 'menyalip', 'kkn', 'desa', 'penari', 'film', 'terlaris']",0,Positive,Positive
@moviemnfs banyak nder gbs milih jatuh cinta seperti di film film photocopier ngeri ngeri sedap andragogy mencuri raden saleh agak laen jumbo!!!, banyak nder gbs milih jatuh cinta seperti di film film photocopier ngeri ngeri sedap andragogy mencuri raden saleh agak laen jumbo,banyak nder gbs milih jatuh cinta seperti di film film photocopier ngeri ngeri sedap andragogy mencuri raden saleh agak laen jumbo,nder gbs milih jatuh cinta film film photocopier ngeri ngeri sedap andragogy mencuri raden saleh laen jumbo,"['nder', 'gbs', 'milih', 'jatuh', 'cinta', 'film', 'film', 'photocopier', 'ngeri', 'ngeri', 'sedap', 'andragogy', 'mencuri', 'raden', 'saleh', 'laen', 'jumbo']",1,Positive,Positive
@Kluhksahpribadi @moviemnfs org2 tuh lebih ke gemes kenapa dari semuaaa film indonesia yg ada &amp; bagus kenapa harus kkn film alay kamseupay itu film terlarisnya.. jumbo jg sebenernya ya biasa aja tapi jaaauuhh lebih baik dan mendidik dibanding film gajelas itu,  org2 tuh lebih ke gemes kenapa dari semuaaa film indonesia yg ada amp bagus kenapa harus kkn film alay kamseupay itu film terlarisnya jumbo jg sebenernya ya biasa aja tapi jaaauuhh lebih baik dan mendidik dibanding film gajelas itu,org2 tuh lebih ke gemes kenapa dari semuaaa film indonesia yang ada amp bagus kenapa harus kkn film alay kamseupay itu film terlarisnya jumbo juga sebenernya ya biasa aja tapi jaaauuhh lebih baik dan mendidik dibanding film gajelas itu,org2 tuh gemes semuaaa film indonesia amp bagus kkn film alay kamseupay film terlarisnya jumbo sebenernya ya aja jaaauuhh mendidik dibanding film gajelas,"['org2', 'tuh', 'gemes', 'semuaaa', 'film', 'indonesia', 'amp', 'bagus', 'kkn', 'film', 'alay', 'kamseupay', 'film', 'terlarisnya', 'jumbo', 'sebenernya', 'ya', 'aja', 'jaaauuhh', 'mendidik', 'dibanding', 'film', 'gajelas']",1,Positive,Positive
